contract_id,customer_id,segment,contract_type,billing_frequency,bills_in_advance,billing_period_months,term_months,start_date,end_date,month_end_date,period_offset,period_start_offset,billing_period_length,months_remaining_in_period,is_billing_anchor,in_force_monthly_rate,net_acv,monthly_rate_delta,scheduled_billing,proration_billing,arrears_billing,billings,subscription_revenue_recognised,net_contract_position,deferred_revenue,unbilled_receivable,is_in_observation_window,is_in_reporting_window
CTR-00534-01,CUST-00534,SMB,monthly,Monthly in arrears,false,1,1,2022-07-31,2026-06-30,2026-05-31,46,46,1,1,true,333.24,3199.16,0.0,0.0,0.0,333.24,333.24,333.24,-333.24,0.0,333.24,true,true
CTR-00534-01,CUST-00534,SMB,monthly,Monthly in arrears,false,1,1,2022-07-31,2026-06-30,2026-06-30,47,47,1,1,true,333.24,3199.16,0.0,0.0,0.0,333.24,333.24,333.24,-333.24,0.0,333.24,true,true
CTR-00534-01,CUST-00534,SMB,monthly,Monthly in arrears,false,1,1,2022-07-31,2026-06-30,2026-07-31,48,48,0,0,true,0.0,3199.16,-333.24,0.0,0.0,333.24,333.24,0.0,0.0,0.0,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2022-07-31,0,0,12,12,true,646.52,5541.59,0.0,7758.24,0.0,0.0,7758.24,646.52,7111.719999999999,7111.719999999999,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2022-08-31,1,0,12,11,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,6465.199999999999,6465.199999999999,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2022-09-30,2,0,12,10,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,5818.6799999999985,5818.6799999999985,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2022-10-31,3,0,12,9,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,5172.159999999998,5172.159999999998,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2022-11-30,4,0,12,8,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,4525.639999999998,4525.639999999998,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2022-12-31,5,0,12,7,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,3879.1199999999976,3879.1199999999976,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-01-31,6,0,12,6,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,3232.5999999999976,3232.5999999999976,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-02-28,7,0,12,5,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,2586.0799999999977,2586.0799999999977,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-03-31,8,0,12,4,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,1939.5599999999977,1939.5599999999977,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-04-30,9,0,12,3,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,1293.0399999999977,1293.0399999999977,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-05-31,10,0,12,2,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,646.5199999999977,646.5199999999977,-0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-06-30,11,0,12,1,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,-2.2737367544323206e-12,0.0,2.2737367544323206e-12,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-07-31,12,12,12,12,true,646.52,5541.59,0.0,7758.24,0.0,0.0,7758.24,646.52,7111.7199999999975,7111.7199999999975,0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-08-31,13,12,12,11,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,6465.199999999997,6465.199999999997,0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-09-30,14,12,12,10,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,5818.679999999997,5818.679999999997,0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-10-31,15,12,12,9,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,5172.159999999996,5172.159999999996,0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-11-30,16,12,12,8,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,4525.639999999996,4525.639999999996,0.0,false,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2023-12-31,17,12,12,7,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,3879.119999999996,3879.119999999996,0.0,true,false
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-01-31,18,12,12,6,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,3232.5999999999976,3232.5999999999976,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-02-29,19,12,12,5,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,2586.0799999999977,2586.0799999999977,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-03-31,20,12,12,4,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,1939.5599999999977,1939.5599999999977,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-04-30,21,12,12,3,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,1293.0399999999977,1293.0399999999977,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-05-31,22,12,12,2,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,646.5199999999977,646.5199999999977,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-06-30,23,12,12,1,false,646.52,5541.59,0.0,0.0,0.0,0.0,0.0,646.52,-2.2737367544323206e-12,0.0,2.2737367544323206e-12,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-07-31,24,24,12,12,true,646.52,5541.59,0.0,7758.24,0.0,0.0,7758.24,646.52,7111.7199999999975,7111.7199999999975,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-08-31,25,24,12,11,false,775.82,5541.59,129.30000000000007,0.0,1422.3000000000006,0.0,1422.3000000000006,775.82,7758.199999999998,7758.199999999998,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-09-30,26,24,12,10,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,6982.379999999998,6982.379999999998,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-10-31,27,24,12,9,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,6206.559999999999,6206.559999999999,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-11-30,28,24,12,8,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,5430.739999999999,5430.739999999999,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2024-12-31,29,24,12,7,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,4654.919999999999,4654.919999999999,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-01-31,30,24,12,6,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,3879.099999999999,3879.099999999999,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-02-28,31,24,12,5,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,3103.279999999999,3103.279999999999,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-03-31,32,24,12,4,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,2327.4599999999987,2327.4599999999987,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-04-30,33,24,12,3,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,1551.6399999999985,1551.6399999999985,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-05-31,34,24,12,2,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,775.819999999997,775.819999999997,0.0,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-06-30,35,24,12,1,false,775.82,5541.59,0.0,0.0,0.0,0.0,0.0,775.82,-3.069544618483633e-12,0.0,3.069544618483633e-12,true,true
CTR-00537-01,CUST-00537,SMB,multi_year,Annual in advance,true,12,36,2022-07-22,2025-07-21,2025-07-31,36,36,1,1,true,775.82,5541.59,0.0,775.82,0.0,0.0,775.82,775.82,-3.069544618483633e-12,0.0,3.069544618483633e-12,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2025-07-31,0,0,12,12,true,0.0,6874.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2025-08-31,1,0,12,11,false,572.86,6874.32,572.86,0.0,6301.46,0.0,6301.46,572.86,5728.6,5728.6,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2025-09-30,2,0,12,10,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,5155.740000000001,5155.740000000001,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2025-10-31,3,0,12,9,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,4582.880000000001,4582.880000000001,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2025-11-30,4,0,12,8,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,4010.020000000001,4010.020000000001,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2025-12-31,5,0,12,7,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,3437.1600000000008,3437.1600000000008,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-01-31,6,0,12,6,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,2864.3000000000006,2864.3000000000006,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-02-28,7,0,12,5,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,2291.4400000000005,2291.4400000000005,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-03-31,8,0,12,4,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,1718.5800000000004,1718.5800000000004,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-04-30,9,0,12,3,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,1145.7200000000003,1145.7200000000003,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-05-31,10,0,12,2,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,572.8600000000002,572.8600000000002,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-06-30,11,0,12,1,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,2.2737367544323206e-13,2.2737367544323206e-13,-0.0,true,true
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-07-31,12,12,12,12,true,572.86,6874.32,0.0,6874.32,0.0,0.0,6874.32,572.86,6301.46,6301.46,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-08-31,13,12,12,11,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,5728.6,5728.6,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-09-30,14,12,12,10,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,5155.740000000001,5155.740000000001,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-10-31,15,12,12,9,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,4582.880000000001,4582.880000000001,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-11-30,16,12,12,8,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,4010.020000000001,4010.020000000001,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2026-12-31,17,12,12,7,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,3437.1600000000008,3437.1600000000008,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-01-31,18,12,12,6,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,2864.3000000000006,2864.3000000000006,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-02-28,19,12,12,5,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,2291.4400000000005,2291.4400000000005,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-03-31,20,12,12,4,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,1718.5800000000004,1718.5800000000004,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-04-30,21,12,12,3,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,1145.7200000000003,1145.7200000000003,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-05-31,22,12,12,2,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,572.8600000000002,572.8600000000002,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-06-30,23,12,12,1,false,572.86,6874.32,0.0,0.0,0.0,0.0,0.0,572.86,2.2737367544323206e-13,2.2737367544323206e-13,-0.0,false,false
CTR-00537-02,CUST-00537,SMB,multi_year,Annual in advance,true,12,24,2025-07-22,2027-07-21,2027-07-31,24,24,1,1,true,572.86,6874.32,0.0,572.86,0.0,0.0,572.86,572.86,2.2737367544323206e-13,2.2737367544323206e-13,-0.0,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2022-07-31,0,0,1,1,true,259.95,2339.58,0.0,0.0,0.0,0.0,0.0,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2022-08-31,1,1,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2022-09-30,2,2,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2022-10-31,3,3,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2022-11-30,4,4,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2022-12-31,5,5,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-01-31,6,6,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-02-28,7,7,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-03-31,8,8,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-04-30,9,9,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-05-31,10,10,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-06-30,11,11,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-07-31,12,12,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-08-31,13,13,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-09-30,14,14,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-10-31,15,15,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-11-30,16,16,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,false,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2023-12-31,17,17,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,false
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-01-31,18,18,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-02-29,19,19,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-03-31,20,20,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-04-30,21,21,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-05-31,22,22,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-06-30,23,23,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-07-31,24,24,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-08-31,25,25,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-09-30,26,26,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-10-31,27,27,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-11-30,28,28,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2024-12-31,29,29,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2025-01-31,30,30,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2025-02-28,31,31,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2025-03-31,32,32,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2025-04-30,33,33,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2025-05-31,34,34,1,1,true,259.95,2339.58,0.0,0.0,0.0,259.95,259.95,259.95,-259.95,0.0,259.95,true,true
CTR-00540-01,CUST-00540,SMB,monthly,Monthly in arrears,false,1,1,2022-07-29,2025-05-31,2025-06-30,35,35,0,0,true,0.0,2339.58,-259.95,0.0,0.0,259.95,259.95,0.0,0.0,0.0,-0.0,true,true
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2022-07-31,0,0,1,1,true,323.92,2776.44,0.0,0.0,0.0,0.0,0.0,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2022-08-31,1,1,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2022-09-30,2,2,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2022-10-31,3,3,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2022-11-30,4,4,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2022-12-31,5,5,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2023-01-31,6,6,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2023-02-28,7,7,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
CTR-00541-01,CUST-00541,SMB,monthly,Monthly in arrears,false,1,1,2022-07-26,2026-06-30,2023-03-31,8,8,1,1,true,323.92,2776.44,0.0,0.0,0.0,323.92,323.92,323.92,-323.92,0.0,323.92,false,false
