customer_id,segment,month_end_date,beg_arr,end_arr,movement_arr,movement_type
CUST-00733,Enterprise,2024-04-30,314507.76,314507.76,0.00,No Change
CUST-00733,Enterprise,2024-05-31,314507.76,314507.76,0.00,No Change
CUST-00733,Enterprise,2024-06-30,314507.76,314507.76,0.00,No Change
CUST-00733,Enterprise,2024-07-31,314507.76,314507.76,0.00,No Change
CUST-00733,Enterprise,2024-08-31,314507.76,314507.76,0.00,No Change
CUST-00733,Enterprise,2024-09-30,314507.76,314527.32,19.56,Expansion
CUST-00733,Enterprise,2024-10-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2024-11-30,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2024-12-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-01-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-02-28,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-03-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-04-30,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-05-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-06-30,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-07-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2026-03-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-09-30,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-10-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-11-30,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2025-12-31,314527.32,314527.32,0.00,No Change
CUST-00733,Enterprise,2026-02-28,314527.32,314527.32,0.00,No Change
CUST-00734,Enterprise,2023-12-31,0.00,86567.16,86567.16,New Logo
CUST-00734,Enterprise,2024-03-31,86567.16,105622.56,19055.40,Expansion
CUST-00734,Enterprise,2026-06-30,110547.00,110547.00,0.00,No Change
CUST-00734,Enterprise,2026-05-31,110547.00,110547.00,0.00,No Change
CUST-00734,Enterprise,2026-04-30,110547.00,110547.00,0.00,No Change
CUST-00734,Enterprise,2026-03-31,110547.00,110547.00,0.00,No Change
CUST-00734,Enterprise,2026-02-28,110547.00,110547.00,0.00,No Change
CUST-00734,Enterprise,2026-01-31,100201.20,110547.00,10345.80,Expansion
CUST-00734,Enterprise,2024-01-31,86567.16,86567.16,0.00,No Change
CUST-00734,Enterprise,2025-12-31,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-11-30,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-10-31,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-09-30,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-08-31,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-07-31,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-06-30,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-05-31,100201.20,100201.20,0.00,No Change
CUST-00734,Enterprise,2025-04-30,95283.36,100201.20,4917.84,Expansion
CUST-00734,Enterprise,2025-03-31,95283.36,95283.36,0.00,No Change
CUST-00734,Enterprise,2025-02-28,95283.36,95283.36,0.00,No Change
CUST-00734,Enterprise,2025-01-31,95283.36,95283.36,0.00,No Change
CUST-00734,Enterprise,2024-12-31,95283.36,95283.36,0.00,No Change
CUST-00734,Enterprise,2024-11-30,95283.36,95283.36,0.00,No Change
CUST-00734,Enterprise,2024-10-31,105622.56,95283.36,-10339.20,Contraction
CUST-00734,Enterprise,2024-09-30,105622.56,105622.56,0.00,No Change
CUST-00734,Enterprise,2024-08-31,105622.56,105622.56,0.00,No Change
CUST-00734,Enterprise,2024-07-31,105622.56,105622.56,0.00,No Change
CUST-00734,Enterprise,2024-06-30,105622.56,105622.56,0.00,No Change
CUST-00734,Enterprise,2024-05-31,105622.56,105622.56,0.00,No Change
CUST-00734,Enterprise,2024-04-30,105622.56,105622.56,0.00,No Change
CUST-00734,Enterprise,2024-02-29,86567.16,86567.16,0.00,No Change
CUST-00735,Enterprise,2023-12-31,0.00,102044.52,102044.52,New Logo
CUST-00735,Enterprise,2026-06-30,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2024-02-29,102044.52,102044.52,0.00,No Change
CUST-00735,Enterprise,2024-03-31,102044.52,102044.52,0.00,No Change
CUST-00735,Enterprise,2024-04-30,102044.52,180623.40,78578.88,Expansion
CUST-00735,Enterprise,2024-05-31,180623.40,180623.40,0.00,No Change
CUST-00735,Enterprise,2024-06-30,180623.40,180623.40,0.00,No Change
CUST-00735,Enterprise,2024-07-31,180623.40,180623.40,0.00,No Change
CUST-00735,Enterprise,2024-08-31,180623.40,180623.40,0.00,No Change
CUST-00735,Enterprise,2024-09-30,180623.40,180623.40,0.00,No Change
CUST-00735,Enterprise,2024-10-31,180623.40,180623.40,0.00,No Change
CUST-00735,Enterprise,2024-11-30,180623.40,134948.16,-45675.24,Contraction
CUST-00735,Enterprise,2024-12-31,134948.16,134948.16,0.00,No Change
CUST-00735,Enterprise,2025-01-31,134948.16,134948.16,0.00,No Change
CUST-00735,Enterprise,2025-02-28,134948.16,188927.40,53979.24,Expansion
CUST-00735,Enterprise,2025-03-31,188927.40,188927.40,0.00,No Change
CUST-00735,Enterprise,2025-04-30,188927.40,188927.40,0.00,No Change
CUST-00735,Enterprise,2025-05-31,188927.40,201197.04,12269.64,Expansion
CUST-00735,Enterprise,2025-06-30,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2025-07-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2025-08-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2025-09-30,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2025-10-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2025-11-30,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2025-12-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2026-01-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2026-02-28,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2026-03-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2026-04-30,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2026-05-31,201197.04,201197.04,0.00,No Change
CUST-00735,Enterprise,2024-01-31,102044.52,102044.52,0.00,No Change
CUST-00736,Enterprise,2025-03-31,183108.12,183108.12,0.00,No Change
CUST-00736,Enterprise,2026-05-31,203507.04,278973.48,75466.44,Expansion
CUST-00736,Enterprise,2023-12-31,0.00,174923.40,174923.40,New Logo
CUST-00736,Enterprise,2024-01-31,174923.40,174923.40,0.00,No Change
CUST-00736,Enterprise,2024-02-29,174923.40,174923.40,0.00,No Change
CUST-00736,Enterprise,2024-03-31,174923.40,174923.40,0.00,No Change
CUST-00736,Enterprise,2024-04-30,174923.40,244892.76,69969.36,Expansion
CUST-00736,Enterprise,2024-06-30,244892.76,244892.76,0.00,No Change
CUST-00736,Enterprise,2024-07-31,244892.76,244892.76,0.00,No Change
CUST-00736,Enterprise,2024-08-31,244892.76,244892.76,0.00,No Change
CUST-00736,Enterprise,2024-09-30,244892.76,244892.76,0.00,No Change
CUST-00736,Enterprise,2024-10-31,244892.76,244892.76,0.00,No Change
CUST-00736,Enterprise,2024-11-30,244892.76,258652.80,13760.04,Expansion
CUST-00736,Enterprise,2024-12-31,258652.80,183108.12,-75544.68,Contraction
CUST-00736,Enterprise,2025-01-31,183108.12,183108.12,0.00,No Change
CUST-00736,Enterprise,2025-02-28,183108.12,183108.12,0.00,No Change
CUST-00736,Enterprise,2024-05-31,244892.76,244892.76,0.00,No Change
CUST-00736,Enterprise,2025-04-30,183108.12,197512.08,14403.96,Expansion
CUST-00736,Enterprise,2025-05-31,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-06-30,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-07-31,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-08-31,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-09-30,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-10-31,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-11-30,197512.08,197512.08,0.00,No Change
CUST-00736,Enterprise,2025-12-31,197512.08,188665.92,-8846.16,Contraction
CUST-00736,Enterprise,2026-01-31,188665.92,188665.92,0.00,No Change
CUST-00736,Enterprise,2026-02-28,188665.92,188665.92,0.00,No Change
CUST-00736,Enterprise,2026-03-31,188665.92,188665.92,0.00,No Change
CUST-00736,Enterprise,2026-04-30,188665.92,203507.04,14841.12,Expansion
CUST-00736,Enterprise,2026-06-30,278973.48,278973.48,0.00,No Change
CUST-00737,Enterprise,2023-12-31,0.00,614997.12,614997.12,New Logo
CUST-00737,Enterprise,2025-03-31,477158.16,477158.16,0.00,No Change
CUST-00737,Enterprise,2024-02-29,459727.44,459727.44,0.00,No Change
CUST-00737,Enterprise,2026-05-31,492951.36,682499.40,189548.04,Expansion
CUST-00737,Enterprise,2026-04-30,492951.36,492951.36,0.00,No Change
CUST-00737,Enterprise,2026-03-31,492951.36,492951.36,0.00,No Change
CUST-00737,Enterprise,2026-02-28,492951.36,492951.36,0.00,No Change
CUST-00737,Enterprise,2026-01-31,660633.36,492951.36,-167682.00,Contraction
CUST-00737,Enterprise,2025-12-31,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-11-30,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-10-31,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-09-30,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-08-31,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-07-31,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-06-30,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-05-31,660633.36,660633.36,0.00,No Change
CUST-00737,Enterprise,2025-04-30,477158.16,660633.36,183475.20,Expansion
CUST-00737,Enterprise,2024-07-31,636500.28,636500.28,0.00,No Change
CUST-00737,Enterprise,2025-02-28,477158.16,477158.16,0.00,No Change
CUST-00737,Enterprise,2025-01-31,636500.28,477158.16,-159342.12,Contraction
CUST-00737,Enterprise,2024-12-31,636500.28,636500.28,0.00,No Change
CUST-00737,Enterprise,2024-11-30,636500.28,636500.28,0.00,No Change
CUST-00737,Enterprise,2024-10-31,636500.28,636500.28,0.00,No Change
CUST-00737,Enterprise,2024-09-30,636500.28,636500.28,0.00,No Change
CUST-00737,Enterprise,2024-08-31,636500.28,636500.28,0.00,No Change
CUST-00737,Enterprise,2024-06-30,459727.44,636500.28,176772.84,Expansion
CUST-00737,Enterprise,2024-05-31,459727.44,459727.44,0.00,No Change
CUST-00737,Enterprise,2024-04-30,459727.44,459727.44,0.00,No Change
CUST-00737,Enterprise,2024-03-31,459727.44,459727.44,0.00,No Change
CUST-00737,Enterprise,2024-01-31,614997.12,459727.44,-155269.68,Contraction
CUST-00737,Enterprise,2026-06-30,682499.40,682499.40,0.00,No Change
CUST-00738,Enterprise,2026-02-28,161533.68,161533.68,0.00,No Change
CUST-00738,Enterprise,2026-06-30,161533.68,161533.68,0.00,No Change
CUST-00738,Enterprise,2024-01-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-02-29,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-03-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-04-30,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-05-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-06-30,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-07-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-08-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-09-30,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-10-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-11-30,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2024-12-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2025-01-31,101037.24,101037.24,0.00,No Change
CUST-00738,Enterprise,2025-02-28,101037.24,143560.68,42523.44,Expansion
CUST-00738,Enterprise,2025-03-31,143560.68,143560.68,0.00,No Change
CUST-00738,Enterprise,2025-04-30,143560.68,143560.68,0.00,No Change
CUST-00738,Enterprise,2025-05-31,143560.68,154360.44,10799.76,Expansion
CUST-00738,Enterprise,2025-06-30,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2025-07-31,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2025-08-31,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2025-09-30,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2025-10-31,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2025-11-30,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2025-12-31,154360.44,154360.44,0.00,No Change
CUST-00738,Enterprise,2026-01-31,154360.44,161533.68,7173.24,Expansion
CUST-00738,Enterprise,2026-03-31,161533.68,161533.68,0.00,No Change
CUST-00738,Enterprise,2026-04-30,161533.68,161533.68,0.00,No Change
CUST-00738,Enterprise,2026-05-31,161533.68,161533.68,0.00,No Change
CUST-00738,Enterprise,2023-12-31,0.00,101037.24,101037.24,New Logo
CUST-00739,SMB,2023-12-31,0.00,6351.96,6351.96,New Logo
CUST-00739,SMB,2024-01-31,6351.96,6351.96,0.00,No Change
CUST-00739,SMB,2024-02-29,6351.96,6543.96,192.00,Expansion
CUST-00739,SMB,2024-03-31,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-04-30,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-05-31,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-06-30,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-07-31,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-08-31,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-09-30,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-10-31,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-11-30,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2024-12-31,6543.96,6543.96,0.00,No Change
CUST-00739,SMB,2025-01-31,6543.96,9161.52,2617.56,Expansion
CUST-00739,SMB,2025-02-28,9161.52,7852.44,-1309.08,Contraction
CUST-00739,SMB,2025-03-31,7852.44,7852.44,0.00,No Change
CUST-00739,SMB,2025-04-30,7852.44,7852.44,0.00,No Change
CUST-00739,SMB,2025-05-31,7852.44,7852.44,0.00,No Change
CUST-00739,SMB,2025-06-30,7852.44,9815.52,1963.08,Expansion
CUST-00739,SMB,2025-07-31,9815.52,9815.52,0.00,No Change
CUST-00739,SMB,2025-08-31,9815.52,9815.52,0.00,No Change
CUST-00739,SMB,2025-09-30,9815.52,9815.52,0.00,No Change
CUST-00739,SMB,2025-10-31,9815.52,9815.52,0.00,No Change
CUST-00739,SMB,2025-11-30,9815.52,9815.52,0.00,No Change
CUST-00739,SMB,2025-12-31,9815.52,11124.24,1308.72,Expansion
CUST-00739,SMB,2026-01-31,11124.24,11124.24,0.00,No Change
CUST-00739,SMB,2026-02-28,11124.24,11624.40,500.16,Expansion
CUST-00739,SMB,2026-03-31,11624.40,11624.40,0.00,No Change
CUST-00739,SMB,2026-04-30,11624.40,11624.40,0.00,No Change
CUST-00739,SMB,2026-05-31,11624.40,11624.40,0.00,No Change
CUST-00739,SMB,2026-06-30,11624.40,11624.40,0.00,No Change
CUST-00741,SMB,2025-09-30,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2024-04-30,3883.56,3883.56,0.00,No Change
CUST-00741,SMB,2024-01-31,3728.16,3728.16,0.00,No Change
CUST-00741,SMB,2024-02-29,3728.16,3883.56,155.40,Expansion
CUST-00741,SMB,2025-12-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2026-01-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2026-02-28,4530.60,4747.56,216.96,Expansion
CUST-00741,SMB,2026-03-31,4747.56,4747.56,0.00,No Change
CUST-00741,SMB,2026-04-30,4747.56,4747.56,0.00,No Change
CUST-00741,SMB,2026-05-31,4747.56,4747.56,0.00,No Change
CUST-00741,SMB,2024-03-31,3883.56,3883.56,0.00,No Change
CUST-00741,SMB,2026-06-30,4747.56,4747.56,0.00,No Change
CUST-00741,SMB,2025-07-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-06-30,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-05-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-10-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-08-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-11-30,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-04-30,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-03-31,4530.60,4530.60,0.00,No Change
CUST-00741,SMB,2025-02-28,4530.84,4530.60,-0.24,Contraction
CUST-00741,SMB,2025-01-31,4530.84,4530.84,0.00,No Change
CUST-00741,SMB,2024-12-31,4530.84,4530.84,0.00,No Change
CUST-00741,SMB,2024-11-30,4530.84,4530.84,0.00,No Change
CUST-00741,SMB,2024-10-31,4530.84,4530.84,0.00,No Change
CUST-00741,SMB,2024-09-30,4530.84,4530.84,0.00,No Change
CUST-00741,SMB,2024-08-31,3883.56,4530.84,647.28,Expansion
CUST-00741,SMB,2024-07-31,3883.56,3883.56,0.00,No Change
CUST-00741,SMB,2024-06-30,3883.56,3883.56,0.00,No Change
CUST-00741,SMB,2024-05-31,3883.56,3883.56,0.00,No Change
CUST-00741,SMB,2023-12-31,0.00,3728.16,3728.16,New Logo
CUST-00742,SMB,2023-12-31,0.00,8585.04,8585.04,New Logo
CUST-00742,SMB,2024-01-31,8585.04,8585.04,0.00,No Change
CUST-00742,SMB,2024-02-29,8585.04,8585.04,0.00,No Change
CUST-00742,SMB,2024-03-31,8585.04,10614.36,2029.32,Expansion
CUST-00742,SMB,2024-04-30,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-05-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-06-30,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-07-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-08-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-09-30,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-10-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-11-30,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2024-12-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-01-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-02-28,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-03-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-04-30,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-05-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-06-30,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-07-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-08-31,10614.36,10614.36,0.00,No Change
CUST-00742,SMB,2025-09-30,10614.36,14048.40,3434.04,Expansion
CUST-00742,SMB,2025-10-31,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2025-11-30,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2025-12-31,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2026-01-31,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2026-02-28,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2026-03-31,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2026-04-30,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2026-05-31,14048.40,14048.40,0.00,No Change
CUST-00742,SMB,2026-06-30,14048.40,14048.40,0.00,No Change
CUST-00745,SMB,2026-06-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-02-28,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2023-12-31,0.00,3626.52,3626.52,New Logo
CUST-00745,SMB,2024-01-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-02-29,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-03-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-04-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-05-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-06-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-07-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-08-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-09-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-10-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-11-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2024-12-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-01-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-04-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-03-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-08-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-06-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-07-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-10-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-11-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-12-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2026-01-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2026-02-28,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2026-03-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2026-04-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2026-05-31,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-09-30,3626.52,3626.52,0.00,No Change
CUST-00745,SMB,2025-05-31,3626.52,3626.52,0.00,No Change
CUST-00746,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-10-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00746,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-05-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-04-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-03-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-02-28,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-11-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-12-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2025-01-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-01-31,18160.44,18160.44,0.00,No Change
CUST-00746,SMB,2024-02-29,18160.44,0.00,-18160.44,Churn
CUST-00746,SMB,2024-03-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-04-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2023-12-31,0.00,18160.44,18160.44,New Logo
CUST-00746,SMB,2024-06-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-07-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-08-31,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-09-30,0.00,0.00,0.00,No Change
CUST-00746,SMB,2024-05-31,0.00,0.00,0.00,No Change
CUST-00747,SMB,2023-12-31,0.00,7110.96,7110.96,New Logo
CUST-00747,SMB,2026-03-31,6568.20,6568.20,0.00,No Change
CUST-00747,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00747,SMB,2024-03-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-04-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-05-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-06-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-07-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-08-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-09-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00747,SMB,2026-04-30,6568.20,0.00,-6568.20,Churn
CUST-00747,SMB,2024-10-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-11-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-12-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-01-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2024-02-29,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-02-28,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-03-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-04-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-05-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-06-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-07-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-08-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-09-30,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-10-31,7110.96,7110.96,0.00,No Change
CUST-00747,SMB,2025-11-30,7110.96,6568.20,-542.76,Contraction
CUST-00747,SMB,2025-12-31,6568.20,6568.20,0.00,No Change
CUST-00747,SMB,2026-01-31,6568.20,6568.20,0.00,No Change
CUST-00747,SMB,2026-02-28,6568.20,6568.20,0.00,No Change
CUST-00747,SMB,2025-01-31,7110.96,7110.96,0.00,No Change
CUST-00749,SMB,2026-06-30,5014.56,5014.56,0.00,No Change
CUST-00749,SMB,2024-05-31,7020.24,8645.16,1624.92,Expansion
CUST-00749,SMB,2026-04-30,5014.56,5014.56,0.00,No Change
CUST-00749,SMB,2026-03-31,5014.56,5014.56,0.00,No Change
CUST-00749,SMB,2026-01-31,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-12-31,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-11-30,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-10-31,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2026-05-31,5014.56,5014.56,0.00,No Change
CUST-00749,SMB,2025-08-31,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-07-31,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-06-30,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-05-31,5014.44,5014.44,0.00,No Change
CUST-00749,SMB,2025-04-30,5014.44,5014.44,0.00,No Change
