customer_id,product_id,contract_id,month_end_date,seats,mrr,arr
CUST-00997,PRD-CORE,CTR-00997-01,2025-05-31,4,201.40,2416.80
CUST-00997,PRD-DISPATCH,CTR-00997-01,2025-05-31,4,80.56,966.72
CUST-00997,PRD-INSIGHTS,CTR-00997-01,2025-05-31,0,208.00,2496.00
CUST-01000,PRD-CORE,CTR-01000-01,2025-05-31,13,659.36,7912.32
CUST-01002,PRD-CORE,CTR-01002-02,2025-05-31,7,374.81,4497.72
CUST-01003,PRD-CORE,CTR-01003-01,2025-05-31,8,401.80,4821.60
CUST-01003,PRD-DISPATCH,CTR-01003-01,2025-05-31,8,160.72,1928.64
CUST-01004,PRD-CORE,CTR-01004-02,2025-05-31,8,378.02,4536.24
CUST-01005,PRD-CORE,CTR-01005-01,2025-05-31,11,568.69,6824.28
CUST-01006,PRD-CORE,CTR-01006-01,2025-05-31,29,1560.18,18722.16
CUST-01006,PRD-DISPATCH,CTR-01006-01,2025-05-31,29,624.07,7488.84
CUST-01008,PRD-CORE,CTR-01008-01,2025-05-31,5,256.50,3078.00
CUST-01008,PRD-DISPATCH,CTR-01008-01,2025-05-31,5,102.60,1231.20
CUST-01009,PRD-CORE,CTR-01009-02,2025-05-31,12,632.96,7595.52
CUST-01012,PRD-CORE,CTR-01012-02,2025-05-31,12,706.51,8478.12
CUST-01013,PRD-CORE,CTR-01013-01,2025-05-31,8,440.96,5291.52
CUST-01014,PRD-CORE,CTR-01014-01,2025-05-31,2,107.34,1288.08
CUST-01014,PRD-DISPATCH,CTR-01014-01,2025-05-31,2,42.93,515.16
CUST-01016,PRD-CORE,CTR-01016-03,2025-05-31,49,3869.03,46428.36
CUST-01017,PRD-CORE,CTR-01017-03,2025-05-31,40,3221.85,38662.20
CUST-01018,PRD-CORE,CTR-01018-03,2025-05-31,130,11616.52,139398.24
CUST-01019,PRD-CORE,CTR-01019-02,2025-05-31,22,1800.56,21606.72
CUST-01019,PRD-DISPATCH,CTR-01019-02,2025-05-31,22,720.22,8642.64
CUST-01020,PRD-CORE,CTR-01020-01,2025-05-31,10,886.67,10640.04
CUST-01021,PRD-CORE,CTR-01021-03,2025-05-31,81,7053.91,84646.92
CUST-01021,PRD-DISPATCH,CTR-01021-03,2025-05-31,81,2821.56,33858.72
CUST-01022,PRD-CORE,CTR-01022-01,2025-05-31,44,3017.69,36212.28
CUST-01022,PRD-DISPATCH,CTR-01022-01,2025-05-31,44,1207.08,14484.96
CUST-01022,PRD-INSIGHTS,CTR-01022-01,2025-05-31,0,1246.41,14956.92
CUST-01023,PRD-CORE,CTR-01023-03,2025-05-31,20,1787.30,21447.60
CUST-01023,PRD-DISPATCH,CTR-01023-03,2025-05-31,20,714.92,8579.04
CUST-01024,PRD-CORE,CTR-01024-03,2025-05-31,9,791.10,9493.20
CUST-01026,PRD-CORE,CTR-01026-03,2025-05-31,83,7029.23,84350.76
CUST-01027,PRD-CORE,CTR-01027-03,2025-05-31,195,17518.64,210223.68
CUST-01027,PRD-DISPATCH,CTR-01027-03,2025-05-31,195,7007.46,84089.52
CUST-01028,PRD-CORE,CTR-01028-03,2025-05-31,46,4201.98,50423.76
CUST-01029,PRD-CORE,CTR-01029-03,2025-05-31,26,2226.22,26714.64
CUST-01029,PRD-DISPATCH,CTR-01029-03,2025-05-31,26,890.49,10685.88
CUST-01030,PRD-CORE,CTR-01030-03,2025-05-31,40,3665.76,43989.12
CUST-01030,PRD-DISPATCH,CTR-01030-03,2025-05-31,40,1466.31,17595.72
CUST-01032,PRD-CORE,CTR-01032-02R,2025-05-31,16,1443.37,17320.44
CUST-01033,PRD-CORE,CTR-01033-01,2025-05-31,36,3313.33,39759.96
CUST-01033,PRD-DISPATCH,CTR-01033-01,2025-05-31,36,1325.33,15903.96
CUST-01033,PRD-INSIGHTS,CTR-01033-01,2025-05-31,0,785.14,9421.68
CUST-01035,PRD-CORE,CTR-01035-03,2025-05-31,8,643.76,7725.12
CUST-01036,PRD-CORE,CTR-01036-03,2025-05-31,41,3836.87,46042.44
CUST-01036,PRD-DISPATCH,CTR-01036-03,2025-05-31,41,1534.75,18417.00
CUST-01036,PRD-INSIGHTS,CTR-01036-03,2025-05-31,0,1119.34,13432.08
CUST-01037,PRD-CORE,CTR-01037-02,2025-05-31,36,2891.86,34702.32
CUST-01037,PRD-DISPATCH,CTR-01037-02,2025-05-31,36,1156.74,13880.88
CUST-01037,PRD-INSIGHTS,CTR-01037-02,2025-05-31,0,784.66,9415.92
CUST-01040,PRD-CORE,CTR-01040-02R,2025-05-31,27,2415.32,28983.84
CUST-01041,PRD-CORE,CTR-01041-01,2025-05-31,11,868.59,10423.08
CUST-01041,PRD-DISPATCH,CTR-01041-01,2025-05-31,11,347.44,4169.28
CUST-01041,PRD-INSIGHTS,CTR-01041-01,2025-05-31,0,607.89,7294.68
CUST-01044,PRD-CORE,CTR-01044-03,2025-05-31,11,964.55,11574.60
CUST-01047,PRD-CORE,CTR-01047-01,2025-05-31,42,3507.01,42084.12
CUST-01047,PRD-DISPATCH,CTR-01047-01,2025-05-31,42,1402.80,16833.60
CUST-01048,PRD-CORE,CTR-01048-02,2025-05-31,10,802.84,9634.08
CUST-01049,PRD-CORE,CTR-01049-01,2025-05-31,28,2248.41,26980.92
CUST-01049,PRD-DISPATCH,CTR-01049-01,2025-05-31,28,899.36,10792.32
CUST-01050,PRD-CORE,CTR-01050-01,2025-05-31,9,788.85,9466.20
CUST-01051,PRD-CORE,CTR-01051-02,2025-05-31,9,712.59,8551.08
CUST-01052,PRD-CORE,CTR-01052-01,2025-05-31,75,6261.10,75133.20
CUST-01052,PRD-DISPATCH,CTR-01052-01,2025-05-31,75,2504.44,30053.28
CUST-01053,PRD-CORE,CTR-01053-02,2025-05-31,26,2207.94,26495.28
CUST-01053,PRD-DISPATCH,CTR-01053-02,2025-05-31,26,883.18,10598.16
CUST-01054,PRD-CORE,CTR-01054-02,2025-05-31,128,10379.69,124556.28
CUST-01054,PRD-DISPATCH,CTR-01054-02,2025-05-31,128,4151.88,49822.56
CUST-01054,PRD-INSIGHTS,CTR-01054-02,2025-05-31,0,1199.26,14391.12
CUST-01055,PRD-CORE,CTR-01055-02,2025-05-31,65,5994.14,71929.68
CUST-01059,PRD-CORE,CTR-01059-02,2025-05-31,33,2917.39,35008.68
CUST-01059,PRD-DISPATCH,CTR-01059-02,2025-05-31,33,1166.96,14003.52
CUST-01060,PRD-CORE,CTR-01060-02,2025-05-31,24,2050.59,24607.08
CUST-01061,PRD-CORE,CTR-01061-02,2025-05-31,12,1074.97,12899.64
CUST-01061,PRD-INSIGHTS,CTR-01061-02,2025-05-31,0,707.84,8494.08
CUST-01063,PRD-CORE,CTR-01063-01,2025-05-31,34,2506.50,30078.00
CUST-01063,PRD-DISPATCH,CTR-01063-01,2025-05-31,34,1002.60,12031.20
CUST-01064,PRD-CORE,CTR-01064-02,2025-05-31,26,2076.34,24916.08
CUST-01065,PRD-CORE,CTR-01065-02,2025-05-31,27,2245.12,26941.44
CUST-01065,PRD-INSIGHTS,CTR-01065-02,2025-05-31,0,682.70,8192.40
CUST-01066,PRD-CORE,CTR-01066-02,2025-05-31,24,2030.53,24366.36
CUST-01066,PRD-DISPATCH,CTR-01066-02,2025-05-31,24,812.21,9746.52
CUST-01067,PRD-CORE,CTR-01067-02,2025-05-31,12,1167.94,14015.28
CUST-01067,PRD-INSIGHTS,CTR-01067-02,2025-05-31,0,1068.07,12816.84
CUST-01068,PRD-CORE,CTR-01068-02,2025-05-31,35,2992.26,35907.12
CUST-01068,PRD-DISPATCH,CTR-01068-02,2025-05-31,35,1196.90,14362.80
CUST-01069,PRD-CORE,CTR-01069-02,2025-05-31,14,1246.47,14957.64
CUST-01069,PRD-DISPATCH,CTR-01069-02,2025-05-31,14,498.59,5983.08
CUST-01069,PRD-INSIGHTS,CTR-01069-02,2025-05-31,0,740.54,8886.48
CUST-01070,PRD-CORE,CTR-01070-01,2025-05-31,12,1017.31,12207.72
CUST-01070,PRD-DISPATCH,CTR-01070-01,2025-05-31,12,406.92,4883.04
CUST-01072,PRD-CORE,CTR-01072-02,2025-05-31,60,4795.47,57545.64
CUST-01072,PRD-DISPATCH,CTR-01072-02,2025-05-31,60,1918.19,23018.28
CUST-01073,PRD-CORE,CTR-01073-02,2025-05-31,17,1419.98,17039.76
CUST-01078,PRD-CORE,CTR-01078-02,2025-05-31,24,2102.19,25226.28
CUST-01078,PRD-DISPATCH,CTR-01078-02,2025-05-31,24,840.87,10090.44
CUST-01079,PRD-CORE,CTR-01079-02,2025-05-31,28,2347.59,28171.08
CUST-01080,PRD-CORE,CTR-01080-02R,2025-05-31,26,2445.08,29340.96
CUST-01080,PRD-DISPATCH,CTR-01080-02R,2025-05-31,26,978.03,11736.36
CUST-01081,PRD-CORE,CTR-01081-02,2025-05-31,65,5746.18,68954.16
CUST-01083,PRD-CORE,CTR-01083-02,2025-05-31,19,1704.05,20448.60
CUST-01085,PRD-CORE,CTR-01085-02,2025-05-31,19,1593.35,19120.20
CUST-01085,PRD-INSIGHTS,CTR-01085-02,2025-05-31,0,711.12,8533.44
CUST-01086,PRD-CORE,CTR-01086-02,2025-05-31,66,5590.77,67089.24
CUST-01086,PRD-DISPATCH,CTR-01086-02,2025-05-31,66,2236.31,26835.72
CUST-01087,PRD-CORE,CTR-01087-02,2025-05-31,131,13135.39,157624.68
CUST-01087,PRD-DISPATCH,CTR-01087-02,2025-05-31,131,5254.16,63049.92
CUST-01092,PRD-CORE,CTR-01092-01,2025-05-31,12,1026.10,12313.20
CUST-01092,PRD-DISPATCH,CTR-01092-01,2025-05-31,12,410.44,4925.28
CUST-01093,PRD-CORE,CTR-01093-02,2025-05-31,86,8049.03,96588.36
CUST-01093,PRD-DISPATCH,CTR-01093-02,2025-05-31,86,3219.61,38635.32
CUST-01093,PRD-INSIGHTS,CTR-01093-02,2025-05-31,0,1190.90,14290.80
CUST-01094,PRD-CORE,CTR-01094-02,2025-05-31,62,5542.24,66506.88
CUST-01094,PRD-INSIGHTS,CTR-01094-02,2025-05-31,0,632.64,7591.68
CUST-01096,PRD-CORE,CTR-01096-02,2025-05-31,31,2742.02,32904.24
CUST-01096,PRD-DISPATCH,CTR-01096-02,2025-05-31,31,1096.81,13161.72
CUST-01096,PRD-INSIGHTS,CTR-01096-02,2025-05-31,0,830.35,9964.20
CUST-01097,PRD-CORE,CTR-01097-02,2025-05-31,73,6484.27,77811.24
CUST-01097,PRD-DISPATCH,CTR-01097-02,2025-05-31,73,2593.71,31124.52
CUST-01099,PRD-CORE,CTR-01099-02,2025-05-31,16,1310.97,15731.64
CUST-01099,PRD-DISPATCH,CTR-01099-02,2025-05-31,16,524.39,6292.68
CUST-01100,PRD-CORE,CTR-01100-02,2025-05-31,22,1934.22,23210.64
CUST-01100,PRD-DISPATCH,CTR-01100-02,2025-05-31,22,773.69,9284.28
CUST-01101,PRD-CORE,CTR-01101-03,2025-05-31,262,10957.47,131489.64
CUST-01101,PRD-INSIGHTS,CTR-01101-03,2025-05-31,0,1415.47,16985.64
CUST-01102,PRD-CORE,CTR-01102-03,2025-05-31,524,22154.42,265853.04
CUST-01102,PRD-DISPATCH,CTR-01102-03,2025-05-31,524,8861.77,106341.24
CUST-01102,PRD-INSIGHTS,CTR-01102-03,2025-05-31,0,855.55,10266.60
CUST-01103,PRD-CORE,CTR-01103-02,2025-05-31,261,10880.59,130567.08
CUST-01103,PRD-DISPATCH,CTR-01103-02,2025-05-31,261,4352.24,52226.88
CUST-01104,PRD-CORE,CTR-01104-02,2025-05-31,117,5152.92,61835.04
CUST-01105,PRD-CORE,CTR-01105-03,2025-05-31,150,6430.05,77160.60
CUST-01105,PRD-DISPATCH,CTR-01105-03,2025-05-31,150,2572.02,30864.24
CUST-01105,PRD-INSIGHTS,CTR-01105-03,2025-05-31,0,2491.13,29893.56
CUST-01106,PRD-CORE,CTR-01106-03,2025-05-31,165,6897.87,82774.44
CUST-01106,PRD-DISPATCH,CTR-01106-03,2025-05-31,165,2759.15,33109.80
CUST-01106,PRD-INSIGHTS,CTR-01106-03,2025-05-31,0,1019.55,12234.60
CUST-01107,PRD-CORE,CTR-01107-01,2025-05-31,320,11489.81,137877.72
CUST-01107,PRD-DISPATCH,CTR-01107-01,2025-05-31,320,4595.92,55151.04
CUST-01108,PRD-CORE,CTR-01108-01,2025-05-31,660,23410.95,280931.40
CUST-01108,PRD-DISPATCH,CTR-01108-01,2025-05-31,660,9364.38,112372.56
CUST-01108,PRD-INSIGHTS,CTR-01108-01,2025-05-31,0,1211.94,14543.28
CUST-01109,PRD-CORE,CTR-01109-01,2025-05-31,244,9660.30,115923.60
CUST-01109,PRD-DISPATCH,CTR-01109-01,2025-05-31,244,3864.12,46369.44
CUST-01109,PRD-INSIGHTS,CTR-01109-01,2025-05-31,0,1480.40,17764.80
CUST-01110,PRD-CORE,CTR-01110-02,2025-05-31,285,12633.92,151607.04
CUST-01110,PRD-DISPATCH,CTR-01110-02,2025-05-31,285,5053.57,60642.84
CUST-01110,PRD-INSIGHTS,CTR-01110-02,2025-05-31,0,1005.68,12068.16
CUST-01112,PRD-CORE,CTR-01112-01,2025-05-31,136,6148.57,73782.84
CUST-01112,PRD-DISPATCH,CTR-01112-01,2025-05-31,136,2459.43,29513.16
CUST-01112,PRD-INSIGHTS,CTR-01112-01,2025-05-31,0,896.66,10759.92
CUST-01114,PRD-CORE,CTR-01114-02,2025-05-31,206,8229.84,98758.08
CUST-01114,PRD-INSIGHTS,CTR-01114-02,2025-05-31,0,1620.40,19444.80
CUST-01115,PRD-CORE,CTR-01115-01,2025-05-31,552,19951.25,239415.00
CUST-01115,PRD-DISPATCH,CTR-01115-01,2025-05-31,552,7980.50,95766.00
CUST-01115,PRD-INSIGHTS,CTR-01115-01,2025-05-31,0,958.91,11506.92
CUST-01116,PRD-CORE,CTR-01116-01,2025-05-31,167,5898.22,70778.64
CUST-01116,PRD-DISPATCH,CTR-01116-01,2025-05-31,167,2359.29,28311.48
CUST-01116,PRD-INSIGHTS,CTR-01116-01,2025-05-31,0,1058.95,12707.40
CUST-01117,PRD-CORE,CTR-01117-01,2025-05-31,337,12331.97,147983.64
CUST-01117,PRD-DISPATCH,CTR-01117-01,2025-05-31,337,4932.79,59193.48
CUST-01117,PRD-INSIGHTS,CTR-01117-01,2025-05-31,0,1117.01,13404.12
CUST-01118,PRD-CORE,CTR-01118-01,2025-05-31,153,6583.10,78997.20
CUST-01118,PRD-DISPATCH,CTR-01118-01,2025-05-31,153,2633.24,31598.88
CUST-01118,PRD-INSIGHTS,CTR-01118-01,2025-05-31,0,1163.57,13962.84
CUST-01119,PRD-CORE,CTR-01119-02,2025-05-31,192,8042.13,96505.56
CUST-01119,PRD-DISPATCH,CTR-01119-02,2025-05-31,192,3216.85,38602.20
CUST-01119,PRD-INSIGHTS,CTR-01119-02,2025-05-31,0,1360.33,16323.96
CUST-01120,PRD-CORE,CTR-01120-02,2025-05-31,184,6750.07,81000.84
CUST-01120,PRD-DISPATCH,CTR-01120-02,2025-05-31,184,2700.03,32400.36
CUST-01120,PRD-INSIGHTS,CTR-01120-02,2025-05-31,0,1671.58,20058.96
CUST-01121,PRD-CORE,CTR-01121-01,2025-05-31,16,800.23,9602.76
CUST-01124,PRD-CORE,CTR-01124-01,2025-05-31,10,482.53,5790.36
CUST-01126,PRD-CORE,CTR-01126-02,2025-05-31,12,674.05,8088.60
CUST-01127,PRD-CORE,CTR-01127-01,2025-05-31,25,1343.73,16124.76
CUST-01127,PRD-DISPATCH,CTR-01127-01,2025-05-31,25,537.49,6449.88
CUST-01129,PRD-CORE,CTR-01129-02,2025-05-31,13,732.11,8785.32
CUST-01129,PRD-DISPATCH,CTR-01129-02,2025-05-31,13,292.85,3514.20
CUST-01130,PRD-CORE,CTR-01130-02,2025-05-31,9,448.84,5386.08
CUST-01132,PRD-CORE,CTR-01132-01,2025-05-31,10,528.68,6344.16
CUST-01133,PRD-CORE,CTR-01133-01,2025-05-31,19,989.45,11873.40
CUST-01133,PRD-INSIGHTS,CTR-01133-01,2025-05-31,0,146.58,1758.96
CUST-01134,PRD-CORE,CTR-01134-01,2025-05-31,16,847.75,10173.00
CUST-01134,PRD-DISPATCH,CTR-01134-01,2025-05-31,16,339.10,4069.20
CUST-01137,PRD-CORE,CTR-01137-02,2025-05-31,3,173.83,2085.96
CUST-01137,PRD-DISPATCH,CTR-01137-02,2025-05-31,3,69.53,834.36
CUST-01139,PRD-CORE,CTR-01139-01,2025-05-31,5,275.07,3300.84
CUST-01140,PRD-CORE,CTR-01140-01,2025-05-31,9,456.48,5477.76
CUST-01140,PRD-DISPATCH,CTR-01140-01,2025-05-31,9,182.59,2191.08
CUST-01140,PRD-INSIGHTS,CTR-01140-01,2025-05-31,0,137.51,1650.12
CUST-01141,PRD-CORE,CTR-01141-01,2025-05-31,15,814.60,9775.20
CUST-01144,PRD-CORE,CTR-01144-01,2025-05-31,3,158.47,1901.64
CUST-01150,PRD-CORE,CTR-01150-01,2025-05-31,18,870.85,10450.20
CUST-01150,PRD-DISPATCH,CTR-01150-01,2025-05-31,18,348.34,4180.08
CUST-01151,PRD-CORE,CTR-01151-02,2025-05-31,2,111.60,1339.20
CUST-01151,PRD-DISPATCH,CTR-01151-02,2025-05-31,2,44.64,535.68
CUST-01153,PRD-CORE,CTR-01153-01,2025-05-31,31,1592.21,19106.52
CUST-01153,PRD-INSIGHTS,CTR-01153-01,2025-05-31,0,126.60,1519.20
CUST-01155,PRD-CORE,CTR-01155-01,2025-05-31,3,163.41,1960.92
CUST-01155,PRD-DISPATCH,CTR-01155-01,2025-05-31,3,65.36,784.32
CUST-01155,PRD-INSIGHTS,CTR-01155-01,2025-05-31,0,155.78,1869.36
CUST-01156,PRD-CORE,CTR-01156-02,2025-05-31,10,499.14,5989.68
CUST-01157,PRD-CORE,CTR-01157-01,2025-05-31,12,672.22,8066.64
CUST-01157,PRD-DISPATCH,CTR-01157-01,2025-05-31,12,268.89,3226.68
CUST-01159,PRD-CORE,CTR-01159-01,2025-05-31,6,331.26,3975.12
CUST-01160,PRD-CORE,CTR-01160-01,2025-05-31,5,269.43,3233.16
CUST-01160,PRD-DISPATCH,CTR-01160-01,2025-05-31,5,107.77,1293.24
CUST-01161,PRD-CORE,CTR-01161-01,2025-05-31,16,853.59,10243.08
CUST-01161,PRD-DISPATCH,CTR-01161-01,2025-05-31,16,341.43,4097.16
CUST-01163,PRD-CORE,CTR-01163-01,2025-05-31,12,660.69,7928.28
CUST-01163,PRD-DISPATCH,CTR-01163-01,2025-05-31,12,264.27,3171.24
CUST-01163,PRD-INSIGHTS,CTR-01163-01,2025-05-31,0,184.59,2215.08
CUST-01164,PRD-CORE,CTR-01164-01,2025-05-31,7,359.31,4311.72
CUST-01164,PRD-DISPATCH,CTR-01164-01,2025-05-31,7,143.72,1724.64
CUST-01166,PRD-CORE,CTR-01166-01,2025-05-31,7,390.20,4682.40
CUST-01170,PRD-CORE,CTR-01170-01,2025-05-31,6,311.98,3743.76
CUST-01171,PRD-CORE,CTR-01171-01,2025-05-31,14,687.56,8250.72
CUST-01171,PRD-DISPATCH,CTR-01171-01,2025-05-31,14,275.02,3300.24
CUST-01174,PRD-CORE,CTR-01174-01,2025-05-31,7,371.81,4461.72
CUST-01175,PRD-CORE,CTR-01175-01,2025-05-31,12,628.50,7542.00
CUST-01175,PRD-DISPATCH,CTR-01175-01,2025-05-31,12,251.40,3016.80
CUST-01177,PRD-CORE,CTR-01177-01,2025-05-31,7,376.96,4523.52
CUST-01177,PRD-DISPATCH,CTR-01177-01,2025-05-31,7,150.78,1809.36
CUST-01180,PRD-CORE,CTR-01180-01,2025-05-31,12,642.16,7705.92
CUST-01180,PRD-DISPATCH,CTR-01180-01,2025-05-31,12,256.86,3082.32
CUST-01181,PRD-CORE,CTR-01181-01,2025-05-31,36,1982.99,23795.88
CUST-01184,PRD-CORE,CTR-01184-01,2025-05-31,11,585.22,7022.64
CUST-01184,PRD-DISPATCH,CTR-01184-01,2025-05-31,11,234.09,2809.08
CUST-01186,PRD-CORE,CTR-01186-01,2025-05-31,27,1443.09,17317.08
CUST-01186,PRD-DISPATCH,CTR-01186-01,2025-05-31,27,577.24,6926.88
CUST-01188,PRD-CORE,CTR-01188-01,2025-05-31,18,911.92,10943.04
CUST-01188,PRD-INSIGHTS,CTR-01188-01,2025-05-31,0,119.62,1435.44
CUST-01189,PRD-CORE,CTR-01189-01,2025-05-31,2,103.38,1240.56
CUST-01190,PRD-CORE,CTR-01190-01,2025-05-31,20,1056.05,12672.60
CUST-01190,PRD-DISPATCH,CTR-01190-01,2025-05-31,20,422.42,5069.04
CUST-01190,PRD-INSIGHTS,CTR-01190-01,2025-05-31,0,127.70,1532.40
CUST-01191,PRD-CORE,CTR-01191-01,2025-05-31,15,784.12,9409.44
CUST-01192,PRD-CORE,CTR-01192-01,2025-05-31,16,807.21,9686.52
CUST-01193,PRD-CORE,CTR-01193-01,2025-05-31,9,472.06,5664.72
CUST-01193,PRD-DISPATCH,CTR-01193-01,2025-05-31,9,188.82,2265.84
CUST-01194,PRD-CORE,CTR-01194-01,2025-05-31,6,322.48,3869.76
CUST-01195,PRD-CORE,CTR-01195-01,2025-05-31,19,1017.07,12204.84
CUST-01195,PRD-DISPATCH,CTR-01195-01,2025-05-31,19,406.83,4881.96
CUST-01196,PRD-CORE,CTR-01196-01,2025-05-31,14,713.62,8563.44
CUST-01196,PRD-DISPATCH,CTR-01196-01,2025-05-31,14,285.45,3425.40
CUST-01197,PRD-CORE,CTR-01197-01,2025-05-31,16,907.85,10894.20
CUST-01197,PRD-INSIGHTS,CTR-01197-01,2025-05-31,0,181.07,2172.84
CUST-01198,PRD-CORE,CTR-01198-01,2025-05-31,5,269.17,3230.04
CUST-01201,PRD-CORE,CTR-01201-01,2025-05-31,15,826.17,9914.04
CUST-01203,PRD-CORE,CTR-01203-02R,2025-05-31,11,584.35,7012.20
CUST-01205,PRD-CORE,CTR-01205-01,2025-05-31,10,538.21,6458.52
CUST-01206,PRD-CORE,CTR-01206-01,2025-05-31,13,703.21,8438.52
CUST-01207,PRD-CORE,CTR-01207-01,2025-05-31,12,661.49,7937.88
CUST-01207,PRD-DISPATCH,CTR-01207-01,2025-05-31,12,264.59,3175.08
CUST-01209,PRD-CORE,CTR-01209-01,2025-05-31,17,936.60,11239.20
CUST-01210,PRD-CORE,CTR-01210-01,2025-05-31,9,471.38,5656.56
CUST-01211,PRD-CORE,CTR-01211-01,2025-05-31,4,232.49,2789.88
CUST-01212,PRD-CORE,CTR-01212-01,2025-05-31,13,722.15,8665.80
CUST-01212,PRD-INSIGHTS,CTR-01212-01,2025-05-31,0,157.15,1885.80
CUST-01214,PRD-CORE,CTR-01214-01,2025-05-31,5,286.65,3439.80
CUST-01214,PRD-DISPATCH,CTR-01214-01,2025-05-31,5,114.66,1375.92
CUST-01215,PRD-CORE,CTR-01215-01,2025-05-31,4,224.22,2690.64
CUST-01216,PRD-CORE,CTR-01216-01,2025-05-31,12,698.46,8381.52
CUST-01218,PRD-CORE,CTR-01218-01,2025-05-31,5,268.10,3217.20
CUST-01220,PRD-CORE,CTR-01220-01,2025-05-31,15,793.86,9526.32
CUST-01221,PRD-CORE,CTR-01221-01,2025-05-31,3,171.35,2056.20
CUST-01224,PRD-CORE,CTR-01224-01,2025-05-31,13,676.40,8116.80
CUST-01225,PRD-CORE,CTR-01225-01,2025-05-31,12,666.43,7997.16
CUST-01227,PRD-CORE,CTR-01227-01,2025-05-31,22,1282.47,15389.64
CUST-01227,PRD-INSIGHTS,CTR-01227-01,2025-05-31,0,185.57,2226.84
CUST-01229,PRD-CORE,CTR-01229-01,2025-05-31,13,761.32,9135.84
CUST-01229,PRD-DISPATCH,CTR-01229-01,2025-05-31,13,304.53,3654.36
CUST-01230,PRD-CORE,CTR-01230-01,2025-05-31,21,1226.19,14714.28
CUST-01231,PRD-CORE,CTR-01231-01,2025-05-31,17,962.72,11552.64
CUST-01232,PRD-CORE,CTR-01232-01,2025-05-31,10,543.93,6527.16
CUST-01232,PRD-DISPATCH,CTR-01232-01,2025-05-31,10,217.57,2610.84
CUST-01233,PRD-CORE,CTR-01233-01,2025-05-31,3,160.22,1922.64
CUST-01233,PRD-DISPATCH,CTR-01233-01,2025-05-31,3,64.09,769.08
CUST-01234,PRD-CORE,CTR-01234-01,2025-05-31,5,266.40,3196.80
CUST-01234,PRD-DISPATCH,CTR-01234-01,2025-05-31,5,106.56,1278.72
CUST-01235,PRD-CORE,CTR-01235-01,2025-05-31,11,588.51,7062.12
CUST-01235,PRD-DISPATCH,CTR-01235-01,2025-05-31,11,235.41,2824.92
CUST-01236,PRD-CORE,CTR-01236-01,2025-05-31,17,945.84,11350.08
CUST-01238,PRD-CORE,CTR-01238-01,2025-05-31,6,319.52,3834.24
CUST-01238,PRD-DISPATCH,CTR-01238-01,2025-05-31,6,127.81,1533.72
CUST-01239,PRD-CORE,CTR-01239-01,2025-05-31,13,701.20,8414.40
CUST-01240,PRD-CORE,CTR-01240-01,2025-05-31,12,646.90,7762.80
CUST-01240,PRD-DISPATCH,CTR-01240-01,2025-05-31,12,258.76,3105.12
CUST-01241,PRD-CORE,CTR-01241-01,2025-05-31,23,1383.19,16598.28
CUST-01241,PRD-DISPATCH,CTR-01241-01,2025-05-31,23,553.28,6639.36
CUST-01242,PRD-CORE,CTR-01242-01,2025-05-31,12,677.50,8130.00
CUST-01242,PRD-DISPATCH,CTR-01242-01,2025-05-31,12,271.00,3252.00
CUST-01243,PRD-CORE,CTR-01243-01,2025-05-31,15,752.70,9032.40
CUST-01243,PRD-DISPATCH,CTR-01243-01,2025-05-31,15,301.08,3612.96
CUST-01244,PRD-CORE,CTR-01244-01,2025-05-31,6,328.93,3947.16
CUST-01245,PRD-CORE,CTR-01245-01,2025-05-31,17,926.36,11116.32
CUST-01245,PRD-DISPATCH,CTR-01245-01,2025-05-31,17,370.54,4446.48
CUST-01247,PRD-CORE,CTR-01247-01,2025-05-31,7,378.37,4540.44
CUST-01248,PRD-CORE,CTR-01248-01,2025-05-31,7,359.71,4316.52
CUST-01250,PRD-CORE,CTR-01250-01,2025-05-31,7,371.09,4453.08
CUST-01250,PRD-DISPATCH,CTR-01250-01,2025-05-31,7,148.44,1781.28
CUST-01251,PRD-CORE,CTR-01251-01,2025-05-31,16,903.23,10838.76
CUST-01252,PRD-CORE,CTR-01252-01,2025-05-31,2,106.55,1278.60
CUST-01254,PRD-CORE,CTR-01254-01,2025-05-31,10,582.47,6989.64
CUST-01254,PRD-DISPATCH,CTR-01254-01,2025-05-31,10,232.99,2795.88
CUST-01255,PRD-CORE,CTR-01255-01,2025-05-31,6,316.41,3796.92
CUST-01255,PRD-INSIGHTS,CTR-01255-01,2025-05-31,0,115.39,1384.68
CUST-01256,PRD-CORE,CTR-01256-01,2025-05-31,8,469.94,5639.28
CUST-01257,PRD-CORE,CTR-01257-01,2025-05-31,12,714.27,8571.24
CUST-01257,PRD-INSIGHTS,CTR-01257-01,2025-05-31,0,207.03,2484.36
CUST-01258,PRD-CORE,CTR-01258-01,2025-05-31,18,1050.40,12604.80
CUST-01260,PRD-CORE,CTR-01260-01,2025-05-31,11,603.75,7245.00
CUST-01261,PRD-CORE,CTR-01261-01,2025-05-31,12,725.29,8703.48
CUST-01261,PRD-DISPATCH,CTR-01261-01,2025-05-31,12,290.12,3481.44
CUST-01262,PRD-CORE,CTR-01262-01,2025-05-31,16,859.71,10316.52
CUST-01263,PRD-CORE,CTR-01263-01,2025-05-31,9,509.26,6111.12
CUST-01264,PRD-CORE,CTR-01264-01,2025-05-31,15,801.81,9621.72
